direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,start_time,end_time,duration_seconds,safety
100.98451326299272,230.9395313484592,4,3,2,4.604682987815753,189.5517107672572,21.06130119636191,47.636253101496585,120.75560864284392,-17.476427040078924,37.36470649397259,46.2659945354589,37.71468505169094,105.47652595037376,0.0,,,12.028494358062744,unsafe
181.40066476528983,230.4394969202849,3,3,7,-0.5584171347572746,-10.664019572249252,-0.8203091978653262,16.714654341326074,30.321237682677364,-43.96347803697985,0.0,35.63331241263809,51.95286798566827,167.40221603824406,0.0,,,12.454569101333618,safe
137.84829252572322,210.6570632352584,3,5,4,-2.4074449895398704,-111.30557674102792,-9.275464728418994,19.365080662034565,9.890468179906703,-51.20680106828763,43.97568302395703,45.23193336759712,44.8433118345244,146.4408008988177,0.0,,,14.76123046875,unsafe
84.99219139886245,220.76011519125328,5,3,3,4.309319701793147,302.80777127162924,27.52797920651174,112.09496953652042,350.08773529574967,-94.88619354457492,35.68947897415772,37.90983828704709,41.92726224064528,141.59366898146547,0.0,,,16.02694869041443,unsafe
180.90041935610472,220.52377808546848,3,4,5,-0.2604170961984346,-22.81940879625924,-1.90161739968827,10.863593734750932,14.53655579373133,-20.26006435510724,35.879803911663245,45.31329974574656,53.59315077765592,175.5295641698895,0.0,,,14.281988859176636,unsafe
78.24460825290218,140.43294734504272,6,0,2,8.453702290141308,110.08380192066966,13.760475240083704,13.44837552738063,36.34488343692516,-0.6338214938081168,49.77560218933321,60.78945500614121,73.17313340479467,231.5359494485076,0.0,,,9.578360557556152,safe
103.82233274440568,130.28800284041336,5,2,1,7.029998576755775,38.91503312355356,4.8643791404441945,12.651349373775318,21.988618004656544,-13.404897250361085,66.14107344971356,62.39061665001339,36.60310878067588,119.0054447669981,0.0,,,8.801923990249634,safe
63.31461168766737,140.76764056853085,6,0,1,12.220423306374478,206.75391547120344,29.53627363874336,36.631249912845256,95.34887426456253,0.0,36.98847368140754,44.38930446610264,35.45233327495881,107.18040286779616,0.0,,,9.97856307029724,safe
96.6593139040412,180.7959500134148,2,4,3,-3.1052010725236223,-135.8045600908182,-15.08939556564647,29.69806717675595,13.001222541509252,-83.42637275370333,31.87247214190112,48.96475904596132,80.38987392795872,257.47766778958044,0.0,,,11.931522846221924,safe
57.21864050582125,231.10896095953672,2,7,3,-8.882420138859034,-412.5549566149267,-34.37957971791056,100.26481546797352,55.43330090879018,-341.566376447099,34.37312169267144,38.38678424757855,40.30307840840676,131.36619613855686,0.0,,,19.030280828475952,unsafe
31.51242162918909,150.64025042110515,0,5,2,-15.437900288839158,-179.98933675136172,-25.71276239305168,33.66550860277782,3.2346504829573988,-94.94786599691368,33.5448905386504,28.835594401916943,23.77216072694205,66.70648160323177,0.0,,,10.637670755386353,safe
101.81110927889218,230.9288165830524,2,5,2,-7.338498179814202,-36.08766156406901,-4.009740173785446,56.19701129297098,79.98386469016984,-126.28598916676818,33.08471046499923,34.46337771272877,23.93835908259049,72.1194370836457,0.0,,,15.609197616577148,safe
130.7483168125996,220.7339240417912,5,2,4,2.6624640801489385,-59.034617347392576,-5.366783395217505,34.97683151805647,25.583980046150987,-103.72489055635582,46.93217900041417,39.2098481939817,35.05701539144504,88.96693523674982,0.0,,,16.012224674224854,unsafe
159.78591605769714,200.7243325572702,3,5,4,-2.515793501077181,45.54093829530162,3.795078191275136,28.602800796143875,88.52195556234112,-27.10994920294218,46.945313014239645,37.79863463967836,32.38366123457334,93.68812863139186,0.0,,,12.6408212184906,safe
148.22848552470234,200.32722342886672,1,6,4,-5.198921014730119,-89.71898689428491,-8.156271535844082,16.163874795978714,5.994323959280371,-53.0349866538405,53.82627890108559,63.89904578733755,67.30933189875158,203.1578301830636,0.0,,,11.70844578742981,safe
163.28998113390415,190.67288068493167,4,4,3,-2.967873041088116,2.245771981105716,0.2041610891914286,23.53479916332289,54.61490691279788,-40.32477877560122,43.570116403396455,46.41767422716512,39.089614776930304,113.66400878151389,0.0,,,12.337575197219849,safe
32.291194648985105,211.0376023615512,1,8,2,-9.492143774486166,141.69095819352776,12.880996199411616,101.72680540279067,315.31348317944804,-50.85476725544971,35.18419190395262,31.743051200497828,22.86476398302052,63.313873598736826,0.0,,,14.14121913909912,safe
108.07562605850848,191.02256101642263,3,6,0,-11.333146364928544,-51.30156064765318,-5.7001734052948,158.49945885974452,327.91938998694,-296.41538544094664,38.62960805170362,36.40883152554886,22.563271709600933,69.9909297484756,4.005147631454452,,,14.770936965942385,unsafe
127.18768046211429,170.62363698398292,3,4,4,1.667842233429485,-11.434343943217776,-1.0394858130197973,17.880283424571534,30.12493111236101,-43.916265655571,35.21010436745515,36.56895486396448,39.51750670882788,129.82601709713003,0.0,,,11.953316688537598,safe
127.06356930229693,130.16608192001078,1,3,2,-2.708271422471753,-1.1429252684438396,-0.1904875447406398,15.42876776310944,28.32679428492163,-14.111143424867988,83.58782839282136,64.09584072651035,51.50799934248572,121.11005395633642,0.0,,,7.857033967971802,safe
116.03022454230027,160.48134921692633,6,0,3,10.945078884599743,106.594744875586,11.843860541731775,9.102648089171996,23.25035406503479,-2.0239138398828445,27.90222158352884,39.05379328147681,38.504320621746935,102.8229364147271,0.0,,,10.66599440574646,safe
134.09477897715186,150.5996337475025,2,3,2,-0.5075668222995263,37.7002672476744,5.3857524639534855,26.9556919413602,55.303513247031375,-20.635153428078706,50.19833530969181,49.60614948791222,48.45961581764468,138.9710494229322,0.0,,,10.497980833053589,unsafe
77.70533143080122,170.5440129762768,1,7,0,-13.294522249221307,-93.42280027315192,-11.67785003414399,17.027049152804235,25.496803462829337,-32.822481588007406,53.758385570578895,56.63847385003482,20.390835183573216,91.11312364039514,35.724908092068624,,,10.809863328933716,safe
125.9972222138199,140.34466704356936,4,2,2,2.6508908782023246,25.794918089747,3.224364761218375,20.729497445363343,33.464291139103494,-33.00086997113813,44.25309474013351,39.53197245784812,27.750936476418648,77.96770360460334,0.0,,,8.60224175453186,safe
144.38513552815965,200.65142476750776,2,5,1,-7.656891073090748,-361.6925320791128,-45.211566509889096,113.77845658106844,37.83002462763923,-318.9965765333267,42.85254569733922,49.43475464698138,44.09176098292148,138.37334200325083,0.0,,,14.27749514579773,unsafe
79.29165092993891,130.4640850647362,1,5,1,-10.747017546689309,-82.50438451290935,-11.786340644701337,22.22741597342296,29.07798397771294,-38.04611089321762,41.131257040582014,40.68693260030883,25.06867433018156,83.46528822927463,0.0,,,8.96114444732666,safe
36.35215879510898,190.6825597326313,0,6,3,-12.288478836868482,-175.68746011774655,-19.52082890197184,28.4731838869862,4.494071633560275,-82.9444777984222,35.56370435431374,33.36679765548333,30.701862124903165,90.1444041493706,0.0,,,14.610289096832275,unsafe
69.61586663017319,180.95425548106388,3,3,3,-2.2748996738759963,-315.51192905536146,-35.05688100615127,116.47196552612203,84.81766704833038,-321.4501204523679,22.27433486973439,26.32913262944283,30.202587153448093,80.99361708195498,0.0,,,13.06049418449402,safe
127.74671894497456,170.65589956647707,6,1,4,5.617288901199275,94.37407420662392,8.579461291511265,18.101268427608,57.74104681940106,-13.628068610310567,33.86776508260167,49.1030846434218,63.31926826600155,208.87914716345765,0.0,,,11.42108941078186,safe
47.27227603188695,160.52403617293274,6,2,1,12.28141911980484,-258.93338275830735,-28.77037586203416,122.03271103934034,36.07599692476531,-352.24778336811414,39.41583329141327,42.70962998039979,34.013158399506786,111.75805606022128,0.0,,,11.188708543777466,safe
106.74525391641522,130.48450009022048,3,4,2,-2.218162644232774,-325.7813473465603,-36.19792748295114,120.69304935594306,40.78516377619879,-354.17413293949335,29.970731233221503,32.595064748720496,27.020862408158223,63.18414474868538,0.0,,,8.851967096328735,unsafe
50.62874982123044,130.57431488213084,5,1,3,5.922310286597746,-256.4615101715818,-28.49572335239797,117.70447683601358,43.28511761009471,-340.3101442333113,27.654376092621945,38.4182827081195,55.46852390587343,169.52673403048553,0.0,,,10.821374654769896,safe
182.6747503999129,220.59940639244164,5,4,2,0.0,25.81443035436981,2.3467663958518017,17.044398296814688,29.911313052531945,-25.280454716369263,59.27205227226432,55.13634613076703,37.55006343099289,129.7771584271429,0.0,,,13.98433542251587,safe
158.39283503846397,200.5106082129651,4,2,7,3.361020613253436,-340.2562971520252,-26.17356131938655,100.41078838038072,42.62371443013309,-353.41366235029113,0.0,21.155096231708875,31.06874159634657,91.87156796567398,0.0,,,22.079057693481445,unsafe
59.601058963064006,200.57380292405267,6,1,6,4.933767386165783,-255.8527429442129,-19.68098022647792,98.41863615761868,28.71531945221112,-346.0074303562822,1.3285081478771033,28.779691476267736,35.58420008424138,88.85831276226405,0.0,,,14.18680191040039,unsafe
128.1647110220978,190.7016376867521,2,5,2,-6.62773482059397,-137.71310469949972,-15.301456077722191,31.488452142071587,22.737355720439226,-70.82600092234397,57.41172176902006,40.13670831727799,27.140291308723526,65.94472983565352,0.0,,,11.945785760879517,safe
70.37625998526647,160.4601873057982,0,4,2,-26.20787987250322,-161.3630962466327,-26.893849374438783,28.07082239132608,4.916679611046663,-65.03484126468152,37.22268092672158,27.055742737600248,21.40952615104241,48.95346961589084,0.0,,,10.287447929382324,unsafe
130.71407182880952,140.51546047697065,5,3,3,0.6605900745310592,-11.655334618103886,-1.0595758743730803,15.57578005780644,15.258898309422856,-38.138873192138895,33.68000668910339,35.36243968297596,27.15738876579316,84.50583939418622,0.0,,,9.577274799346924,safe
37.29159463817903,130.96536757854773,4,1,2,16.99552423111131,-139.99225250226976,-19.998893214609968,142.2610209962529,78.50503532767003,-336.1679744385256,21.922725079992528,15.07372800393343,13.195453054369269,28.679302196351063,0.0,,,10.877711534500122,safe
110.72588494709888,230.4563061566296,0,7,5,-5.096232718479447,-127.01125571401283,-10.584271309501068,14.902280548803915,2.263623015745552,-44.146463246396245,40.84111340821049,57.32656377049376,87.47572962616918,311.4017967064876,0.0,,,12.536073923110962,safe
128.97594440523096,230.96743311355536,3,3,4,1.0414502763296165,46.92275286293646,4.692275286293648,36.15054659780732,95.03034272797764,-49.175015508909866,25.89483207385456,40.86066207016146,62.206455546739605,202.1722161191588,0.0,,,18.92211890220642,unsafe
78.98741443327587,190.42424929014285,0,3,6,-2.4716720582051503,-126.87737094333716,-14.097485660370795,22.23055666231109,3.807996282867168,-51.54832232560465,0.0,16.294301754215553,27.382760938548845,74.62861052522892,0.0,,,14.723029136657717,unsafe
76.54555181395708,180.6063870825847,7,0,5,6.163033229850068,162.93621136733552,13.578017613944626,15.326217004765772,41.48602903664047,-1.5025382555339497,29.17689370439501,28.084699473711368,27.708619459647625,72.89923147050229,0.0,,,12.156476259231567,safe
126.91436357996852,140.21156082821628,4,1,6,1.0456891150388692,33.27402426040289,3.024911296400263,7.194676180449377,15.526731993826765,-5.912900174367426,0.0,44.47923022389786,67.8611829631245,217.3836930899285,0.0,,,8.5250723361969,safe
158.21894347401098,220.8124900235113,4,5,1,-5.702630069940654,-78.64944960841927,-7.864944960841928,33.675766367638595,40.88633307040187,-67.57736872016561,53.41517631277876,46.2261618043527,22.026950688582005,68.4913438759666,0.0,,,14.244518518447876,unsafe
140.53494188913788,210.941850269548,7,2,3,5.942419736389262,111.93297182347288,9.327747651956074,144.3837953429048,320.71224407253834,-348.10328044186764,27.16667788361734,31.980672842379875,32.249753484598706,93.35997486092413,0.0,,,14.770601987838743,safe
137.785077659867,150.1660961396013,0,6,0,-13.33620566044124,-99.6742546843185,-16.61237578071975,12.509082524640515,-5.555271458327301,-38.68994192052371,88.29177232598605,107.79823570340648,73.07171358468744,247.8043815560881,44.47607541462505,,,8.632840394973755,safe
19.82956958705104,190.6270502459669,4,1,2,5.744515014826705,-128.3312060281155,-18.33302943258793,136.27642841526472,70.22908738990553,-320.1668927906611,31.1043259903008,48.88359295054476,81.08074609634397,228.15741331541503,0.0,,,13.414335250854492,safe
117.032691538517,150.65769885145986,4,2,2,5.8052082502828,30.10556421174388,3.763195526467984,28.87945950710896,49.1697809675476,-40.77727432147515,28.862647586833383,29.93874354399016,22.73458024462961,66.21881443977242,0.0,,,10.13428783416748,safe
54.32594080348448,140.73226442817827,6,0,3,11.659753763517369,148.6678136615966,16.51864596239962,23.62782411332165,75.82778955447698,-2.360570421574401,24.672993254613218,26.250985996716047,26.73125484523216,84.12770996156004,0.0,,,10.82728123664856,safe
60.74994503226683,130.7236851351212,1,6,1,-14.6833096519787,-118.38773490926134,-14.798466863657666,16.732387504616867,13.005652761124548,-41.75960432489612,28.490071652341094,37.4384928228441,27.900987531723803,92.14307264933892,0.0,,,9.612275123596191,unsafe
87.02919624965628,150.53089096501083,0,5,1,-29.80432514753165,-171.87894264139058,-28.64649044023176,22.632215800205884,0.0,-60.3242039526078,53.88756209558081,42.52888777536106,25.615926464582344,67.07612523887049,0.0,,,12.701283931732178,unsafe
12.020590026689948,140.89718971196524,5,1,1,15.767619771591534,-127.87511738005038,-18.267873911435768,148.5691833210061,96.59547584774832,-347.32875509693963,29.494929668035816,22.9704395198628,16.438176779407375,42.42838076665175,0.0,,,11.49366855621338,safe
141.3245784950864,200.5823607131116,4,2,3,2.743761713403533,8.995490705217659,0.9994989672464064,34.77360746837181,74.18236293363712,-48.73691075042154,34.10379839187401,35.99963627382771,31.9572784452502,85.95719700512348,0.0,,,15.146066427230837,unsafe
98.58670664427255,170.509911381753,5,2,4,4.570030934770784,50.55911594988917,4.596283268171743,20.196012818610875,54.76337149797222,-21.9260696823308,43.75860813850658,36.4644764566724,33.63274608525276,104.80614135484676,0.0,,,11.209714412689207,safe
82.1199702522734,160.56383854935214,7,1,3,9.71912968168412,-245.8649367305238,-22.35135788459307,108.94103025912528,22.626160081997217,-350.0839031808589,31.12623748925854,41.412579672944574,48.01228717201118,151.4472895406195,0.0,,,11.442888498306274,safe
156.47806078068882,180.34956584651871,4,2,1,8.905768002230442,27.212514175612355,3.887502025087479,16.75535371309117,31.4134619193564,-20.933847146917948,48.2763045048026,92.69926231487258,95.0330407912834,250.6463204877608,0.0,,,11.875521421432495,safe
107.09950701163524,130.4727566013125,3,4,2,-1.4653719173524782,9.530405957861568,1.0589339953179515,169.40515763493298,358.09301062716884,-315.4386058666334,29.20205533419026,45.51303940569813,73.27229091242458,228.02121558886307,0.0,,,9.242589712142944,safe
69.74912786170741,190.6069390349685,0,6,4,-10.899678488268869,-137.31291608573005,-13.731291608573002,16.693003231645726,2.281015134523956,-43.87286896981495,31.02933093834461,35.26144285572472,40.19550845049453,120.55605768015486,0.0,,,12.753880262374878,unsafe
97.01984978426708,130.35481677570235,4,2,3,0.4089780579464031,-292.0033428732098,-32.444815874801094,117.96509321315152,34.13342224527609,-345.307177580056,32.07402068497838,36.69796431668111,48.61172093260212,149.5636451826315,0.0,,,9.57759952545166,safe
158.9247652716481,200.6465276931152,1,6,4,-7.567118781049809,-146.57076173078383,-13.324614702798527,24.08635768630211,6.308731720559016,-74.94716159008615,30.678158292223547,43.3316422548629,53.45116351122204,182.30704310367423,0.0,,,12.418678045272827,unsafe
102.20826153900316,160.447473182652,6,1,4,9.368891032807795,90.60822190735618,8.237111082486924,11.401773069214896,31.301417550960736,-8.151317369035823,36.78834662705883,39.67709082937186,46.190310209901625,156.995083246384,0.0,,,11.662727355957031,safe
73.37396094372906,170.63458344699092,1,5,2,-6.719298208591543,-97.73327038018584,-12.216658797523229,34.37797783385346,51.403809569750656,-66.86354193955766,42.7542495425631,35.32407834556128,24.17731671605528,65.08703009010375,0.0,,,11.651004314422607,safe
110.31257088664611,130.20987735975376,1,4,0,-20.306587517568136,-59.68777035157032,-11.937554070314064,18.69064962027808,18.379979635062632,-29.655350591136568,59.507001498827,71.9974694271059,34.4502161118324,132.26102453005925,45.28308863047837,,,8.451813459396362,safe
79.1975271546466,220.62198034636336,6,3,3,3.319216688817652,-274.9333382049912,-22.911111517082595,104.75080328248434,42.96721055814662,-350.67252309155685,50.86405570401993,41.80789866566881,34.17416054197668,93.783787443842,0.0,,,13.367684841156006,safe
20.37268863223412,160.75834430832057,7,1,0,12.536790748918536,-166.56352376850148,-20.82044047106268,134.30654130144066,74.42309406661909,-348.05564351873016,41.81914166421198,40.77611078094098,21.695707273199176,66.78980111167563,1.5878127692333734,,,12.317275762557983,safe
162.31985175915764,230.88378452850893,3,5,4,-3.666725959942904,-138.84261104210017,-11.57021758684168,25.68392597901484,17.06447964036243,-63.479044522103074,32.93425658870358,32.126007493961545,30.54162657304785,102.64633755816712,0.0,,,15.131608486175535,unsafe
63.48438660744453,231.386223516327,5,4,3,1.0784567880925915,2.531524508861941,0.210960375738497,35.24907522406568,84.84956663795361,-61.40733476441208,31.995191803966826,32.07527210113591,26.82265039925278,87.55148757027804,0.0,,,17.438081741333008,safe
102.16822982521056,221.0438674864136,2,4,1,-9.30131623576101,69.74168115946257,9.963097308494651,69.34978648504577,157.92238802778928,-45.89116731832891,45.72123693276871,43.60404419032797,28.221693248860312,89.83148348316995,0.0,,,15.6502947807312,safe
