direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,start_time,end_time,duration_seconds,safety
62.225206546767886,140.48549712048947,5,1,3,9.33071124238775,-251.8501061626126,-27.983345129179177,119.97972906122244,38.3099108113547,-346.15811632163053,25.916126521474784,25.43741263750332,26.801529722165352,70.97932215079247,0.0,,,10.000479221343994,safe
82.35041532780902,141.0120954801133,3,3,2,0.6413866520616041,-159.14735185107045,-19.893418981383803,56.60151463329099,17.065207437430857,-155.0966073698469,34.85127837985887,29.08721038183477,21.299362013965126,57.90364930941736,0.0,,,10.04142451286316,safe
133.39941770319317,180.3641410481715,2,4,3,-4.635364348813,-88.100322286066,-9.788924698451778,19.407028814938734,6.189187566045302,-54.74797044272799,56.27208761703896,53.072615475705945,51.55828193585719,157.71501595036466,0.0,,,11.52712368965149,safe
33.59904289933935,190.85899387459068,7,1,4,6.8786523873231005,-162.37198969147954,-13.530999140956627,109.1955144565167,79.12000703591761,-351.0421706974768,25.17458975130178,30.19835015431136,32.16377369688012,90.98103612567954,0.0,,,14.086846590042114,unsafe
8.873493136893439,210.7879349871808,0,8,1,-12.215976507802951,-230.1047560818784,-25.567195120208712,34.494594041194844,-1.3791416767942672,-103.24638745892432,39.545787013541606,49.96116504721239,27.80653028147141,89.4466376240366,0.0,,,13.80635142326355,safe
191.36936574802164,220.4161259418285,3,3,6,0.142361543768793,-343.3152023281104,-28.6096001940092,100.00905752134597,21.47108883882881,-343.5668720102273,2.2054867090396386,27.92261844877759,36.40959965422871,98.4227772702216,0.0,,,12.44373893737793,safe
131.8899028262216,230.90660094779585,2,5,5,-1.5859367818869483,-322.0583329657968,-26.8381944138164,81.45178215943193,13.265792020686828,-283.83373969054225,21.022957335061328,33.83180606066756,43.2956913063095,137.46010309410582,0.0,,,24.37667226791382,unsafe
22.01558230729489,220.8113704621721,4,2,5,3.1727097068573937,-128.53078313088218,-11.684616648262017,94.4509781371064,96.30259277361225,-282.35398770319483,8.961462530650497,22.42311696208853,27.188199720866567,78.69206237421132,0.0,,,15.931950330734251,unsafe
102.86810112045954,200.87883198617573,2,4,3,-3.781959667474009,33.86253980763159,3.762504423070177,138.1962752055936,300.54316716576307,-249.3289997268272,12.925343979375167,35.95309901790945,54.56602430713924,169.89971229863852,0.0,,,14.599290132522585,safe
121.03634570804807,150.571362474102,5,2,3,5.267074743496332,-9.997879605237646,-0.9997879605237638,19.913392257622885,16.87925657674557,-52.388135482523,36.06182148610377,36.39065738696197,31.452156053481467,87.07494064156664,0.0,,,10.767695426940918,safe
130.57000642691148,160.34732400743653,2,4,1,-5.127985456987531,-135.08927038380762,-19.298467197686804,34.34334349666853,5.762393034495005,-84.30903233488594,75.98473385895485,67.53275230842748,40.13527038252344,107.49506962541868,0.0,,,10.288041114807127,safe
61.99139331730576,130.63210227141204,1,4,3,-6.10451156445156,-154.05898638815466,-19.257373298519333,31.88604595483953,5.79164134435883,-89.58270372206395,25.066200317446576,39.61815078624481,60.01297651552572,180.92471183595603,0.0,,,8.922459840774536,safe
129.63328528353412,200.75688041964017,4,5,4,-1.6278209649638342,-389.6303453387014,-29.97156502605395,97.80621304236472,33.69371036079989,-348.3042618719268,38.11167341915875,33.56528021286857,32.03091473614616,92.4311700196791,0.0,,,13.977999925613403,unsafe
31.9641156192617,140.83293829522592,8,0,0,13.375520581225912,196.9724750354217,24.621559379427712,27.92452143664784,89.83856024342258,6.029858733976533,39.44506374810996,51.3975073170141,34.588593806237284,124.52096382860805,21.556500382966263,,,10.977712869644163,safe
