direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,duration_seconds,safety
239.43738967899466,2041.3027310867637,10,7,4,255.0,3495,205.58823529411765,130.23601147578617,345,15,27.0,28.176470588235293,13.669352986614413,47,2,55.731674,0
235.3610503545358,2261.601079642718,8,7,3,255.0,2970,198.0,111.06754701531857,345,30,22.0,23.0,14.39907404430345,47,2,32.153564,1
26.78348258463238,1628.239187036219,3,5,3,97.5,1125,140.625,101.71766992514132,300,15,32.0,30.125,14.563975247163805,47,2,50.603328,0
177.5049295090139,1159.771117778099,10,10,5,202.5,3675,183.75,143.94334823117043,345,15,17.0,24.0,13.2664991614216,47,7,47.868434,0
225.27105625374386,2034.5600196205612,8,7,3,270.0,2940,196.0,124.35433245367851,345,15,27.0,29.0,14.0,47,7,53.939785,0
35.14295454662025,1654.196411492372,7,8,3,90.0,2475,165.0,135.49907748763457,345,15,22.0,27.666666666666668,16.316317667360558,47,2,49.453258,0
116.17418861005244,1741.8973634804095,5,9,2,67.5,1935,138.21428571428572,125.00867316849235,345,15,27.0,27.0,12.24744871391589,47,7,47.791343,0
167.74661140877944,1982.0219266277932,6,9,2,105.0,2265,151.0,109.88175462741756,315,15,17.0,21.666666666666668,14.197026292697903,47,2,35.625542,1
21.3433690545087,1302.4875967903467,8,8,3,195.0,2925,182.8125,129.60238170554584,345,15,17.0,21.375,13.331705629813463,42,2,48.096123,0
72.49191721726419,1879.1379940536383,12,7,7,300.0,4290,225.78947368421052,116.54300265629011,345,30,17.0,20.42105263157895,12.360019542965661,42,2,35.576468,1
43.455588555925324,1807.1110518663115,7,9,3,82.5,2430,151.875,126.26701617999849,345,15,22.0,22.625,15.296547813150521,47,2,49.554868,0
87.02449603613024,1714.7357798209948,10,7,3,255.0,3570,210.0,117.66102858235952,345,45,17.0,21.41176470588235,13.04769000754049,47,2,52.491488,1
40.0,1454.7753287985176,8,7,3,255.0,2895,193.0,129.48358969382954,345,30,22.0,23.666666666666668,11.925695879998877,47,2,50.405944,0
269.48612805935187,1704.4321293938485,9,7,1,255.0,3150,196.875,121.8461504315996,345,15,14.5,20.75,14.737282653189496,47,2,52.233506,0
62.955065681330034,110.89915373674503,2,1,1,300.0,645,215.0,130.95800853708795,315,30,12.0,20.333333333333332,15.456030825826174,42,7,26.465173,0
107.6421108302429,1163.3433143799616,3,5,2,67.5,1110,138.75,118.76315716584837,315,15,34.5,30.125,11.162856937182346,42,7,41.896196,0
40.77496789914136,1539.7165574591766,12,15,5,90.0,4365,161.66666666666666,127.69320872918635,330,15,12.0,16.62962962962963,11.857637476727497,47,2,33.606366,1
6.545009041319231,1511.5997496232887,5,7,3,82.5,1800,150.0,119.21619017566364,315,15,22.0,23.25,13.40475661845451,47,7,46.508191,0
269.48612805935187,1693.1219792552686,4,7,2,75.0,1395,126.81818181818181,94.73102417977313,270,15,17.0,23.363636363636363,11.695163936607825,42,2,49.691321,0
167.74661140877944,1410.0638542552751,7,6,7,255.0,2625,201.92307692307693,126.95454155445474,345,30,22.0,23.53846153846154,13.920739285272198,42,2,46.332485,0
60.53258786509033,1497.1359026511652,7,8,6,120.0,2580,172.0,114.48143954370944,345,15,12.0,19.0,13.638181696985855,47,2,34.067806,1
146.402635769407,1634.2198393194126,7,9,2,75.0,2505,156.5625,125.83122066383207,345,15,24.5,25.125,10.43955818030629,47,7,51.854534,0
35.14295454662025,1587.5469003708447,5,6,1,105.0,1815,165.0,115.83687589961073,330,30,22.0,23.818181818181817,11.92261549873091,47,7,47.011138,0
239.43738967899466,1526.456822648024,7,10,6,90.0,2610,153.52941176470588,127.64570343547148,345,15,17.0,17.88235294117647,11.786744064419928,42,2,37.85262,1
69.75590131464732,1621.2968971202586,6,6,2,180.0,2115,176.25,123.86358423685309,345,15,24.5,24.916666666666668,10.696248044161196,42,7,48.645321,0
52.783954494962046,1640.2915956674262,7,6,2,255.0,2520,193.84615384615384,128.4246837967064,345,15,27.0,28.53846153846154,14.058205294228511,47,2,47.118192,0
23.86081536258284,2307.71027533158,8,10,8,82.5,2865,159.16666666666666,127.68505089564017,345,15,17.0,23.38888888888889,17.46469101068683,47,2,56.842333,0
116.17418861005244,1726.2422328636467,8,5,6,270.0,2910,223.84615384615384,111.70279671028568,345,60,27.0,25.846153846153847,11.12064022676997,47,12,51.900643,0
122.58874336577558,1545.1204172614418,6,7,2,120.0,2220,170.76923076923077,118.6275061151527,345,15,27.0,24.692307692307693,11.867114323493471,47,2,36.42497,1
84.5803907040383,345.7543597685241,1,2,2,45.0,390,130.0,130.95800853708795,315,30,42.0,35.333333333333336,13.123346456686352,47,17,27.808021,0
205.2997808084558,1673.5933883815405,10,9,4,255.0,3495,183.94736842105263,123.86940223018864,345,15,17.0,17.526315789473685,13.754878258286295,42,2,44.432356,1
107.6421108302429,1593.8282013161477,7,8,1,120.0,2520,168.0,126.11899143269423,345,15,22.0,25.333333333333332,14.220486005134362,47,2,51.62092,0
74.02204643285917,1817.4596079887174,8,7,3,255.0,2850,190.0,123.40988615179904,345,30,22.0,24.0,13.515423288475528,42,2,50.265101,1
41.18081800626967,1654.964096913333,9,8,4,240.0,3165,186.1764705882353,130.67167445621226,345,15,22.0,21.11764705882353,12.394886768062046,42,2,50.36467,0
96.73815375500222,1493.2580092061505,7,4,2,270.0,2445,222.27272727272728,109.26123067641889,345,60,32.0,31.545454545454547,12.872547507732996,47,12,48.12643,0
167.74661140877944,1628.296429020027,9,6,4,285.0,3105,207.0,124.32216214336043,345,15,22.0,22.333333333333332,14.079141387961917,47,2,49.219187,0
48.0416485978572,1640.8845266559445,8,5,1,270.0,2790,214.6153846153846,115.19985207091094,345,45,22.0,25.846153846153847,15.08359350086737,47,2,50.398352,0
102.38665564547864,2083.463420347251,5,6,2,120.0,1800,163.63636363636363,107.4939936819074,330,30,42.0,32.45454545454545,15.143937499052436,47,2,27.392084,1
20.0,1613.787832862507,6,5,4,270.0,2220,201.8181818181818,122.42386738616422,345,30,32.0,28.818181818181817,12.481391107041802,42,7,47.076783,0
50.6990755072082,1688.0683569997896,6,5,2,270.0,2160,196.36363636363637,128.94838483057174,345,15,32.0,30.636363636363637,14.937887931959075,47,7,45.732817,0
146.402635769407,1934.2174749210974,9,9,4,180.0,3360,186.66666666666666,125.81953566738177,345,15,19.5,21.444444444444443,13.528661846539912,47,2,44.047744,1
167.6622457812031,2126.9764005641605,8,8,2,187.5,2865,179.0625,137.1155847952741,345,15,32.0,27.3125,15.458487757539546,47,2,50.02528,0
107.6421108302429,2088.0762286648805,5,6,4,90.0,1830,166.36363636363637,109.19313392273239,345,45,27.0,25.181818181818183,14.024771473219557,47,2,51.44486,0
303.72804020842824,2845.5784450726233,11,9,3,285.0,4080,204.0,118.052954219706,345,15,24.5,24.25,15.848895860595462,47,2,65.596411,0
177.15849370950104,1784.5431936595219,11,6,3,315.0,4035,237.35294117647058,116.44384719757849,345,15,22.0,23.176470588235293,10.22243952763692,47,7,51.244011,0
244.6699438567453,1876.042750867071,7,9,0,105.0,2565,160.3125,121.36552164329868,345,15,24.5,23.875,15.99560486508716,47,2,33.380005,1
35.14295454662025,2253.3600057526883,7,7,1,195.0,2490,177.85714285714286,121.84173407853856,330,15,29.5,27.0,15.2362350055011,47,2,54.734792,0
270.7840377976009,1833.7475248096673,5,6,3,105.0,1755,159.54545454545453,113.20645953009414,315,15,32.0,25.636363636363637,16.249602665199525,47,2,50.14862,0
41.18081800626967,1627.3274126726935,7,7,4,187.5,2535,181.07142857142858,129.0926933230063,345,15,27.0,22.0,13.627702877384937,47,2,49.747275,0
208.2081710662985,1273.4132977284087,6,5,1,255.0,2085,189.54545454545453,127.64393916912613,345,15,27.0,27.454545454545453,12.872547507732996,42,2,43.836169,0
20.0,1685.894462528808,8,8,7,187.5,2940,183.75,134.63492303262183,345,15,27.0,27.625,11.439378261076953,47,7,53.408667,0
35.761961271441095,2056.0390680218725,7,8,2,120.0,2490,166.0,116.2497311824849,345,15,27.0,25.333333333333332,11.352924243950934,47,2,32.811323,1
49.2658996609579,2008.039378250395,7,10,6,105.0,2580,151.76470588235293,106.54936961845418,330,30,17.0,21.41176470588235,14.336538361122283,47,7,64.175316,0
40.77496789914136,1860.6683671127475,8,7,3,270.0,2880,192.0,123.596116443843,330,15,17.0,22.666666666666668,11.527744310527055,47,7,54.137486,0
