direct_distance,full_road_diversity,max_angle,max_pivot_off,mean_angle,mean_pivot_off,mean_road_diversity,median_angle,median_pivot_off,min_angle,min_pivot_off,num_l_turns,num_r_turns,num_straights,road_distance,safety,std_angle,std_pivot_off,duration_seconds,total_angle
100.98451326299272,600.3287250116698,120.75560864284392,105.47652595037376,21.06130119636191,46.2659945354589,66.70319166796331,4.604682987815753,37.36470649397259,-17.476427040078924,0.0,4,3,2,230.9395313484592,1,47.636253101496585,37.71468505169094,12.028494358062744,189.5517107672572
181.40066476528983,115.48810603008424,30.321237682677364,167.40221603824406,-0.8203091978653262,35.63331241263809,8.883700463852634,-0.5584171347572746,0.0,-43.96347803697985,0.0,3,3,7,230.4394969202849,0,16.714654341326074,51.95286798566827,12.454569101333618,-10.664019572249252
137.84829252572322,133.1897575919172,9.890468179906703,146.4408008988177,-9.275464728418994,45.23193336759712,11.0991464659931,-2.4074449895398704,43.97568302395703,-51.20680106828763,0.0,3,5,4,210.6570632352584,1,19.365080662034565,44.8433118345244,14.76123046875,-111.30557674102792
84.99219139886245,373.5854105518629,350.08773529574967,141.59366898146547,27.52797920651174,37.90983828704709,33.96231005016935,4.309319701793147,35.68947897415772,-94.88619354457492,0.0,5,3,3,220.76011519125328,1,112.09496953652042,41.92726224064528,16.02694869041443,302.80777127162924
180.90041935610472,64.7422309767057,14.53655579373133,175.5295641698895,-1.90161739968827,45.31329974574656,5.395185914725475,-0.2604170961984346,35.879803911663245,-20.26006435510724,0.0,3,4,5,220.52377808546848,1,10.863593734750932,53.59315077765592,14.281988859176636,-22.81940879625924
78.24460825290218,78.62782174035902,36.34488343692516,231.5359494485076,13.760475240083704,60.78945500614121,9.828477717544878,8.453702290141308,49.77560218933321,-0.6338214938081168,0.0,6,0,2,140.43294734504272,0,13.44837552738063,73.17313340479467,9.578360557556152,110.08380192066966
103.82233274440568,43.90580850750551,21.988618004656544,119.0054447669981,4.8643791404441945,62.39061665001339,5.488226063438189,7.029998576755775,66.14107344971356,-13.404897250361085,0.0,5,2,1,130.28800284041336,0,12.651349373775318,36.60310878067588,8.801923990249634,38.91503312355356
63.31461168766737,328.0899605516732,95.34887426456253,107.18040286779616,29.536273638743356,44.38930446610264,46.86999436452474,12.220423306374478,36.98847368140754,0.0,0.0,6,0,1,140.76764056853085,0,36.631249912845256,35.45233327495881,9.97856307029724,206.75391547120344
96.6593139040412,234.03081910612013,13.001222541509252,257.47766778958044,-15.08939556564647,48.96475904596132,26.003424345124458,-3.1052010725236223,31.872472141901117,-83.42637275370333,0.0,2,4,3,180.7959500134148,0,29.69806717675595,80.38987392795872,11.931522846221924,-135.8045600908182
57.21864050582125,212.29470468376303,55.43330090879018,131.36619613855686,-34.37957971791056,38.38678424757855,17.691225390313587,-8.882420138859034,34.37312169267144,-341.566376447099,0.0,2,7,3,231.10896095953672,1,100.26481546797352,40.30307840840676,19.030280828475952,-412.5549566149267
31.51242162918909,261.68149427404154,3.2346504829573988,66.70648160323177,-25.712762393051676,28.835594401916943,37.38307061057736,-15.437900288839158,33.5448905386504,-94.94786599691368,0.0,0,5,2,150.64025042110515,0,33.66550860277782,23.77216072694205,10.637670755386353,-179.98933675136172
101.81110927889218,934.560147018688,79.98386469016984,72.1194370836457,-4.009740173785446,34.46337771272877,103.84001633540976,-7.338498179814202,33.08471046499923,-126.28598916676818,0.0,2,5,2,230.92881658305237,0,56.19701129297098,23.938359082590495,15.609197616577148,-36.08766156406901
130.7483168125996,340.8094568388701,25.583980046150987,88.96693523674982,-5.366783395217505,39.2098481939817,30.982677894442737,2.6624640801489385,46.93217900041417,-103.72489055635582,0.0,5,2,4,220.7339240417912,1,34.97683151805647,35.05701539144504,16.012224674224854,-59.034617347392576
159.78591605769714,245.7149007365555,88.52195556234112,93.68812863139186,3.795078191275136,37.79863463967836,20.476241728046293,-2.515793501077181,46.945313014239645,-27.10994920294218,0.0,3,5,4,200.7243325572702,0,28.602800796143875,32.38366123457334,12.6408212184906,45.54093829530162
148.22848552470234,169.88980498125136,5.994323959280371,203.1578301830636,-8.156271535844082,63.89904578733755,15.444527725568305,-5.198921014730119,53.82627890108559,-53.0349866538405,0.0,1,6,4,200.32722342886672,0,16.163874795978714,67.30933189875158,11.70844578742981,-89.71898689428491
163.28998113390415,126.0895105720936,54.61490691279788,113.66400878151389,0.2041610891914286,46.41767422716512,11.462682779281236,-2.967873041088116,43.570116403396455,-40.32477877560122,0.0,4,4,3,190.67288068493167,0,23.534799163322894,39.089614776930304,12.337575197219849,2.2457719811057157
32.291194648985105,169.75112483080736,315.31348317944804,63.313873598736826,12.880996199411616,31.743051200497828,15.431920439164305,-9.492143774486166,35.18419190395262,-50.85476725544971,0.0,1,8,2,211.0376023615512,0,101.72680540279067,22.86476398302052,14.14121913909912,141.69095819352776
108.07562605850848,278.2154756549559,327.91938998694,69.9909297484756,-5.7001734052948,36.40883152554886,30.91283062832844,-11.333146364928544,38.62960805170362,-296.41538544094664,4.005147631454452,3,6,0,191.02256101642263,1,158.49945885974452,22.563271709600933,14.770936965942385,-51.30156064765318
127.18768046211429,61.28559909130649,30.12493111236101,129.82601709713003,-1.0394858130197973,36.56895486396448,5.571418099209681,1.667842233429485,35.21010436745515,-43.916265655571,0.0,3,4,4,170.62363698398292,0,17.880283424571534,39.51750670882788,11.953316688537598,-11.434343943217776
127.06356930229693,147.5900883847788,28.32679428492163,121.11005395633642,-0.1904875447406398,64.09584072651035,24.5983480641298,-2.708271422471753,83.58782839282136,-14.111143424867988,0.0,1,3,2,130.16608192001078,0,15.42876776310944,51.50799934248572,7.857033967971802,-1.1429252684438396
116.03022454230027,75.20083119546595,23.25035406503479,102.8229364147271,11.843860541731775,39.05379328147681,8.355647910607328,10.945078884599743,27.90222158352884,-2.0239138398828445,0.0,6,0,3,160.48134921692633,0,9.102648089171996,38.504320621746935,10.66599440574646,106.594744875586
134.09477897715186,156.44435728015233,55.303513247031375,138.9710494229322,5.3857524639534855,49.60614948791222,22.349193897164614,-0.5075668222995263,50.19833530969181,-20.635153428078706,0.0,2,3,2,150.5996337475025,1,26.9556919413602,48.45961581764468,10.497980833053589,37.7002672476744
77.70533143080122,130.90706508108852,25.496803462829337,91.11312364039514,-11.67785003414399,56.63847385003482,16.363383135136065,-13.294522249221307,53.758385570578895,-32.822481588007406,35.724908092068624,1,7,0,170.5440129762768,0,17.027049152804235,20.390835183573216,10.809863328933716,-93.42280027315192
125.9972222138199,125.70115254457892,33.464291139103494,77.96770360460334,3.224364761218375,39.53197245784812,15.712644068072365,2.6508908782023246,44.25309474013351,-33.00086997113813,0.0,4,2,2,140.34466704356936,0,20.729497445363343,27.750936476418648,8.60224175453186,25.794918089747
144.38513552815965,250.32874493409156,37.83002462763923,138.37334200325083,-45.211566509889096,49.43475464698138,31.29109311676144,-7.656891073090748,42.85254569733922,-318.9965765333267,0.0,2,5,1,200.65142476750776,1,113.77845658106844,44.09176098292148,14.27749514579773,-361.6925320791128
79.29165092993891,112.77164231766824,29.07798397771294,83.46528822927463,-11.786340644701337,40.68693260030883,16.11023461680975,-10.747017546689309,41.131257040582014,-38.04611089321762,0.0,1,5,1,130.4640850647362,0,22.227415973422957,25.06867433018156,8.96114444732666,-82.50438451290935
36.35215879510898,390.2735661805824,4.494071633560275,90.1444041493706,-19.52082890197184,33.36679765548333,43.36372957562027,-12.288478836868482,35.56370435431374,-82.9444777984222,0.0,0,6,3,190.6825597326313,1,28.4731838869862,30.701862124903165,14.610289096832275,-175.68746011774655
69.61586663017319,373.1054018972426,84.81766704833038,80.99361708195498,-35.05688100615127,26.32913262944283,41.45615576636029,-2.2748996738759963,22.27433486973439,-321.4501204523679,0.0,3,3,3,180.95425548106388,0,116.47196552612203,30.202587153448093,13.06049418449402,-315.51192905536146
127.74671894497456,128.21364241193675,57.74104681940106,208.87914716345765,8.579461291511265,49.1030846434218,11.655785673812431,5.617288901199275,33.86776508260167,-13.628068610310567,0.0,6,1,4,170.65589956647707,0,18.101268427608,63.31926826600155,11.42108941078186,94.37407420662392
47.27227603188695,140.12329292901637,36.07599692476531,111.75805606022128,-28.770375862034157,42.70962998039979,15.569254769890708,12.28141911980484,39.41583329141327,-352.24778336811414,0.0,6,2,1,160.52403617293274,0,122.03271103934034,34.013158399506786,11.188708543777466,-258.93338275830735
106.74525391641522,62.34862291448268,40.78516377619879,63.18414474868538,-36.19792748295114,32.595064748720496,6.9276247682758525,-2.218162644232774,29.970731233221503,-354.17413293949335,0.0,3,4,2,130.48450009022048,1,120.69304935594306,27.020862408158223,8.851967096328735,-325.7813473465603
50.62874982123044,44.18022726726014,43.28511761009471,169.52673403048553,-28.49572335239797,38.4182827081195,4.908914140806683,5.922310286597746,27.654376092621945,-340.3101442333113,0.0,5,1,3,130.57431488213084,0,117.70447683601358,55.46852390587343,10.821374654769896,-256.4615101715818
182.6747503999129,133.16023744529744,29.911313052531945,129.7771584271429,2.3467663958518017,55.13634613076703,12.105476131390676,0.0,59.27205227226432,-25.280454716369263,0.0,5,4,2,220.59940639244164,0,17.044398296814688,37.55006343099289,13.98433542251587,25.81443035436981
158.39283503846397,180.46358047581268,42.62371443013309,91.87156796567398,-26.17356131938655,21.155096231708875,13.88181388275482,3.361020613253436,0.0,-353.41366235029113,0.0,4,2,7,200.5106082129651,1,100.41078838038072,31.06874159634657,22.079057693481445,-340.2562971520252
59.601058963064006,54.81341866419324,28.71531945221112,88.85831276226405,-19.68098022647792,28.779691476267736,4.216416820322557,4.933767386165783,1.3285081478771033,-346.0074303562822,0.0,6,1,6,200.57380292405267,1,98.41863615761868,35.58420008424138,14.18680191040039,-255.8527429442129
128.1647110220978,300.8562674081056,22.737355720439226,65.94472983565352,-15.301456077722191,40.13670831727799,33.428474156456176,-6.62773482059397,57.41172176902006,-70.82600092234397,0.0,2,5,2,190.70163768675212,0,31.488452142071587,27.140291308723526,11.945785760879517,-137.71310469949972
